"id","raw","pred","label","dist","training_count","not_exact"
"3231","1/2 cup diced ham","diced ham","diced ham","0.09333724","2","False"
"3662","1 garlic clove, minced","garlic","garlic","0.14258757","331","False"
"8787","4 teaspoons Sriracha chili sauce","sriracha","sriracha","0.10672389","28","False"
"6814","¾ cup plain Greek yogurt","low-fat plain greek yogurt","low-fat plain greek yogurt","0.09774682","18","False"
"3036","2 tablespoon red curry paste","red curry paste","red curry paste","0.029994193","4","False"
"3740","freshly ground pepper","ground black pepper","ground black pepper","0.15598135","200","False"
"2517","1/2 cup cloves garlic, whole","garlic","garlic","0.17751855","331","False"
"6794","1 tablespoon cornstarch","cornstarch","cornstarch","0.04138522","46","False"
"8084","3 heirloom tomatoes (diced)","tomato","tomato","0.18128395","57","True"
"8372","1 tablespoon lingonberry or red currant jelly, optional","strawberry jam","strawberry jam","0.14149314","2","True"
"4289","1 mango","mango","mango","0.04012895","15","False"
"8331","2 1/4 cups diced cucumbers, partially peeled","slicing cucumber","slicing cucumber","0.16514018","27","False"
"4445","1 large egg ((cold 1 large egg, 40 ml))","egg","egg","0.16612472","93","False"
"1986","1 can black beans, drained and rinsed","black bean","black bean","0.12682322","26","False"
"4864","1/2 teaspoon ground black pepper","ground black pepper","ground black pepper","0.03830284","200","False"
"4121","1 15 oz. can organic diced tomatoes","diced tomato","diced tomato","0.084993914","26","False"
"837","1 tablespoon chopped fresh oregano","dried oregano leaf","dried oregano leaf","0.23364273","41","False"
"2328","3 tablespoons cornstarch, divided","cornstarch","cornstarch","0.11769922","46","False"
"2238","1 tablespoon olive oil","olive oil","olive oil","0.056319624","223","False"
"5400","1/2 red onion, (finely chopped)","red onion","red onion","0.07161161","67","False"
"3739","Salt","table salt","table salt","0.10004881","208","False"
"7203","Lemon juice, to taste (optional)","lemon juice","lemon juice","0.09488487","66","False"
"1170","1/4 cored head cabbage (7 ounces; 200g), thinly shredded","green cabbage","green cabbage","0.1639829","12","False"
"1883","1 tsp fresh or 1/2 tsp dried thyme","fresh thyme","fresh thyme","0.1519163","32","False"
"6329","1 teaspoon freshly ground black pepper","ground black pepper","ground black pepper","0.053675897","200","False"
"483","2 fish fillets of your choice","pacific cod","pacific cod","0.2520871","13","False"
"1286","2 cloves garlic ((minced))","garlic","garlic","0.11379979","331","False"
"5000","2 bay leaves","bay leaf","bay leaf","0.14225402","26","False"
"478","1 tsp oregano","dried oregano leaf","dried oregano leaf","0.16229257","41","False"
"8719","1 Sweet Potato","sweet potato","sweet potato","0.18793575","22","False"
"2757","2 medium sweet potatoes","sweet potato","sweet potato","0.06558951","22","False"
"7080","1 zucchini or summer squash, finely chopped (about 1 1/2 cups)","zucchini","zucchini","0.1827825","26","False"
"772","1 14-ounce can fire roasted tomatoes","fire-roasted diced tomato","fire-roasted diced tomato","0.13581029","9","False"
"7257","¼ cup reduced-sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.083224624","38","False"
"4943","2 tsp sugar","white sugar","white sugar","0.110065304","51","False"
"2893","2 slices ginger ((minced))","fresh ginger","fresh ginger","0.08529967","124","False"
"3372","1 pint cherry tomatoes, diced into 1/4-inch wide rounds","cherry tomato","cherry tomato","0.11927523","27","False"
"4853","1 tablespoon olive oil","olive oil","olive oil","0.056319624","223","False"
"5299","2 tablespoons cornstarch","cornstarch","cornstarch","0.042619906","46","False"
"8528","1 tablespoon butter","unsalted butter","unsalted butter","0.0997833","93","False"
"6917","3 green onions, chopped","green onion","green onion","0.08355729","109","False"
"524","2 cups coconut milk ((more or less depending how thick you like your smoothie))","coconut milk","coconut milk","0.11196027","21","False"
"1637","2 tsp sriracha","sriracha","sriracha","0.043731235","28","False"
"5494","1 teaspoon minced garlic","garlic","garlic","0.11316374","331","False"
"8736","28 ounce can crushed tomatoes","crushed tomato","crushed tomato","0.08921699","19","False"
"1697","14 oz / 400g canned crushed tomatoes","crushed tomato","crushed tomato","0.21544915","19","False"
"8211","1 tsp ginger (minced)","fresh ginger","fresh ginger","0.07637677","124","False"
"3343","1 teaspoon sea salt, more to taste","table salt","table salt","0.084159486","208","True"
"293","2 teaspoons minced peeled fresh ginger, divided","fresh ginger","fresh ginger","0.08518784","124","False"
"2956","1 tablespoon balsamic or red wine vinegar","balsamic vinegar","balsamic vinegar","0.1541996","17","False"
"5137","3 tablespoons lime juice","lime juice","lime juice","0.050774552","71","False"
"141","1 medium lime","lime","lime","0.12200603","24","False"
"8430","1 lemon (: 2 tbsp lemon juice + zest of 1/2 the lemon)","lemon","lemon","0.13724206","28","False"
"2909","4 cups chicken stock/broth ((960 ml; OR water OR half stock & half water))","chicken broth","chicken broth","0.16977936","56","False"
"7470","1 1/2 tablespoons honey","honey","honey","0.06469597","60","False"
"917","1 teaspoon ground cumin","ground cumin","ground cumin","0.026857082","72","False"
"223","2 teaspoon Garlic","garlic","garlic","0.19169465","331","False"
"1474","2 garlic cloves, (finely minced or pressed)","garlic","garlic","0.14985242","331","False"
"1875","5 large eggs","egg","egg","0.10240735","93","False"
"3603","2 tablespoons toasted sesame oil","sesame oil","sesame oil","0.10844956","68","False"
"3253","1/4 teaspoons chili powder","chili powder","chili powder","0.084312916","39","False"
"8233","3 organic scallions","green onion","green onion","0.12954804","109","False"
"7958","1 bunch fresh thyme","fresh thyme","fresh thyme","0.047469396","32","False"
"6495","2/3 cup not-from-concentrate Florida’s Natural® Brand Orange Juice (I used the “Some Pulp” variety, but any will do)","orange juice","orange juice","0.25897032","13","False"
"2340","4 tbsp vegetable oil","vegetable oil","vegetable oil","0.028470317","80","False"
"1702","Basmati rice","white rice","white rice","0.09903268","25","True"
"8628","2 tablespoons extra-virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.026418377","50","False"
"8571","1/2 Tbsp apple cider vinegar","apple cider vinegar","apple cider vinegar","0.08610213","23","False"
"1352","1 large egg","egg","egg","0.05403568","93","False"
"8561","1/4 cup olive oil","olive oil","olive oil","0.06107786","223","False"
"3042","2 cups chopped yellow onion (about 1 large)","yellow onion","yellow onion","0.06285414","164","False"
"7990","1 ½ Cups stock- chicken or fish or veggie","chicken broth","chicken broth","0.2801886","56","False"
"1827","1/2 red onion (sliced)","red onion","red onion","0.06159743","67","False"
"2199","3 large eggs, lightly beaten","egg","egg","0.14369167","93","False"
"3472","1 onion (finely diced)","yellow onion","yellow onion","0.08547115","164","False"
"949","1 tablespoon high-heat cooking oil (canola, vegetable, rice)","vegetable oil","vegetable oil","0.15721905","80","False"
"2120","1/2 cup yogurt","low-fat plain yogurt","low-fat plain yogurt","0.16483827","7","False"
"7500","1 teaspoon garlic","garlic","garlic","0.07742552","331","False"
"2277","2 teaspoons garam masala","garam masala","garam masala","0.06786497","11","False"
"7662","1 tsp turmeric","ground turmeric","ground turmeric","0.13371333","28","False"
"5433","½ tsp. black pepper","ground black pepper","ground black pepper","0.07777727","200","False"
"552","8 large eggs, beaten","egg","egg","0.11675077","93","False"
"4673","8 ounce fresh mushrooms (sliced)","white mushroom","white mushroom","0.14362873","24","True"
"7804","2 teaspoons cornstarch","cornstarch","cornstarch","0.04968459","46","False"
"7757","1/4 tsp. salt","table salt","table salt","0.1154133","208","False"
"7065","1 tablespoon vegetable oil","vegetable oil","vegetable oil","0.027922492","80","False"
"4140","3-ish cups cooked chicken (I use shredded rotisserie chicken)","rotisserie chicken","rotisserie chicken","0.15937926","11","False"
"782","4 cups unsalted chicken stock","low-sodium chicken broth","low-sodium chicken broth","0.17208737","26","False"
"8675","2 garlic cloves, finely chopped","garlic","garlic","0.1494802","331","False"
"7863","Oil for grill","vegetable oil","vegetable oil","0.09454094","80","False"
"2536","1 cup cilantro leaves, roughly chopped (1 ounce; 25g)","cilantro","cilantro","0.17337167","117","False"
"4043","1/2 teaspoon sugar","white sugar","white sugar","0.11994213","51","False"
"5310","1 teaspoon Sriracha","sriracha","sriracha","0.09425219","28","False"
"1921","1 teaspoon salt","table salt","table salt","0.07826544","208","False"
"2153","½ teaspoon cayenne (optional)","ground red pepper","ground red pepper","0.1897752","33","False"
"1594","1 tsp thick soy sauce, or use low sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.2586098","38","True"
"7171","4 10-inch-long individual baguettes or four 10-inch-long pieces French-bread baguette (cut from 2 baguettes)","French bread","French bread","0.17812073","9","False"
"4294","1 can (5 ounces) Genova Albacore Tuna","water-packed white tuna","water-packed white tuna","0.2077736","4","False"
"406","2 garlic cloves, minced","garlic","garlic","0.15540026","331","False"
"3474","3 large carrots (peeled and chopped)","carrot","carrot","0.14817333","61","False"
"4638","2 tablespoons ketchup","ketchup","ketchup","0.059311233","13","False"
"7157","1/4 cup finely chopped fresh basil","fresh basil","fresh basil","0.07540287","39","False"
"6190","1/2 teaspoon granulated garlic","garlic powder","garlic powder","0.21054626","53","False"
"2886","½ teaspoon dark soy sauce","dark soy sauce","dark soy sauce","0.057481132","8","False"
"5269","1 large potato ((about 8 ounces/225g, peeled and cut on an angle into large bite-sized pieces))","russet potato","russet potato","0.19689953","21","False"
"4393","12 ounces boneless beef sirloin steak, thinly sliced across the grain (see Tip)","top sirloin steak","top sirloin steak","0.09090032","6","False"
"621","3 Tbsp maple syrup","maple syrup","maple syrup","0.052850388","17","False"
"7237","2 Garlic Cloves","garlic","garlic","0.19040991","331","False"
"2515","Kosher salt","kosher salt","kosher salt","0.07063778","113","False"
"8075","8 cups beef broth (low sodium)","beef broth","beef broth","0.14795345","17","False"
"8264","2 tablespoons brown sugar","light brown sugar","light brown sugar","0.07244873","32","False"
"4177","1 teaspoon ground coriander","ground coriander","ground coriander","0.043721274","14","False"
"6906","2 tablespoons finely chopped fresh cilantro","cilantro","cilantro","0.14256504","117","False"
"2116","2 teaspoons lime juice","lime juice","lime juice","0.06636263","71","False"
"3376","4 large sprigs fresh mint leaves, finely chopped (to yield 1/4 cup chopped mint)","fresh spearmint","fresh spearmint","0.1981766","10","False"
"7216","1 shallot, minced","shallot","shallot","0.11030721","35","False"
"4078","2 Tbsp. White Miso Paste","white miso","white miso","0.19387305","6","False"
"5531","1 lb. ground turkey (light or dark meat)","ground turkey","ground turkey","0.14469421","16","False"
"7031","1 tablespoon 2% milk","2% milk","2% milk","0.04741302","4","False"
"7883","4 ounces cheddar cheese, cubed","cheddar cheese","cheddar cheese","0.10269742","4","False"
"5437","3 Tbsp honey","honey","honey","0.07316803","60","False"
"8857","2 tsp smoked paprika","smoked paprika","smoked paprika","0.04717137","20","False"
"1016","4 slices whole wheat bread","sandwich bread","sandwich bread","0.1274564","31","True"
"5318","3/4 cup thinly sliced green onions, divided","green onion","green onion","0.1255094","109","False"
"8414","2 teaspoons minced garlic ((about 4 cloves))","garlic","garlic","0.14345524","331","False"
"349","1 1/4 tsp coriander powder","ground coriander","ground coriander","0.16971736","14","False"
"76","2 tablespoons fresh lemon juice","lemon juice","lemon juice","0.040339716","66","False"
"2402","2” ginger roughly chopped","fresh ginger","fresh ginger","0.078969255","124","False"
"6667","1/2 tsp fresh thyme (chopped)","fresh thyme","fresh thyme","0.07821401","32","False"
"4990","½ lemon ( to finish)","lemon","lemon","0.13583297","28","False"
"834","1 chipotle chile, canned in adobo sauce","chipotle pepper in adobo sauce","chipotle pepper in adobo sauce","0.1901056","7","False"
"2180","corn or flour tortillas for serving","corn tortilla","corn tortilla","0.14824808","15","False"
"754","2 tbsp parmesan cheese","grated parmesan cheese","grated parmesan cheese","0.06310487","57","False"
"6241","1 lemon (zest and juice)","lemon","lemon","0.14648965","28","False"
"4291","1/2 of a cucumber","slicing cucumber","slicing cucumber","0.11864922","27","False"
"3549","1 1/2 tbsp honey, raw for Paleo","honey","honey","0.14560631","60","False"
"3295","1 lb. boneless, skinless chicken breasts, sliced horizontally through the middle","skinless chicken breast","skinless chicken breast","0.1367921","53","False"
"6543","2 avocados, diced","hass avocado","hass avocado","0.1735889","64","False"
"78","2 teaspoons extravirgin olive oil","olive oil","olive oil","0.13437322","223","False"
"2310","Chopped fresh coriander / cilantro","cilantro","cilantro","0.12770587","117","False"
"4982","Cooked rice or rice noodles and lime wedges (for serving)","cooked white rice","cooked white rice","0.15579498","17","False"
"4563","2 kg braising beef (chopped into bitesize chunks)","chuck steak","chuck steak","0.16196969","7","True"
"5096","2 tablespoons olive oil","olive oil","olive oil","0.05060727","223","False"
"4854","1 yellow onion, finely diced","yellow onion","yellow onion","0.058269788","164","False"
"4693","2 cups Almond Milk","almond milk","almond milk","0.12289355","14","False"
"4647","1/2 bunch cilantro","cilantro","cilantro","0.06952329","117","False"
"3367","1 medium green pepper","green bell pepper","green bell pepper","0.10147837","32","False"
"4549","1 (14-ounce) can chickpeas, undrained","chickpea","chickpea","0.1527803","27","False"
"6172","1 cup beet stems and greens, chopped (optional or add another cup cabbage)","green cabbage","green cabbage","0.28081095","12","True"
"1284","1/2 medium lemon, juiced ((1/2 lemon yields ~ 1 Tbsp))","lemon","lemon","0.17797136","28","False"
"6586","1 1/2 tbsp hummus","hummus","hummus","0.06288564","9","False"
"6697","2 ounces crumbled goat cheese","crumbled fresh soft goat cheese","crumbled fresh soft goat cheese","0.107499644","12","False"
"5465","2 teaspoons black sesame seeds","hulled white sesame seed","hulled white sesame seed","0.16208664","26","True"
"581","1 tablespoon vegetable oil","vegetable oil","vegetable oil","0.027922492","80","False"
"3755","1 (8-ounce) package fresh baby spinach","fresh spinach","fresh spinach","0.20041573","50","False"
"7167","2 cups coarsely grated carrots","carrot","carrot","0.14322668","61","False"
"2871","1/2 cup plus 2 tablespoons fresh flat-leaf parsley, coarsely chopped","fresh parsley","fresh parsley","0.10629769","85","False"
"6782","1/3 cup shredded cheddar cheese","shredded yellow cheddar cheese","shredded yellow cheddar cheese","0.10959266","26","False"
"6884","1/2 Tbsp dried rosemary or fresh","dried rosemary","dried rosemary","0.099529706","5","False"
"1489","4 cups chopped romaine lettuce","romaine lettuce","romaine lettuce","0.0448955","27","False"
"8232","1 or 2 cloves organic peeled fresh garlic","garlic","garlic","0.21565996","331","False"
"2471","2 tablespoons chopped fresh dill","fresh dill","fresh dill","0.05048366","13","False"
"5348","1/2 teaspoon dried oregano","dried oregano leaf","dried oregano leaf","0.091421336","41","False"
"2421","3 cloves garlic","garlic","garlic","0.13179559","331","False"
"6301","freshly-grated Parmesan cheese, for garnish","grated parmesan cheese","grated parmesan cheese","0.11212558","57","False"
"4659","1 tablespoon Dijon mustard","dijon mustard","dijon mustard","0.09882079","29","False"
"7980","zest of one lemon","lemon zest","lemon zest","0.11507299","13","False"
"585","5 slices bacon (cooked, chopped)","bacon","bacon","0.22819155","23","False"
"2539","6 leaves romaine lettuce","romaine lettuce","romaine lettuce","0.074065894","27","False"
"2451","800g / 28 oz crushed tomato ((Note 1))","crushed tomato","crushed tomato","0.09518894","19","False"
"1439","1/4 red onion, finely diced","red onion","red onion","0.07165656","67","False"
"7347","1 cup Italian breadcrumbs","Italian seasoned bread crumb","Italian seasoned bread crumb","0.13255961","10","False"
"1775","1/2 small cucumber (seeded & sliced into matchsticks)","slicing cucumber","slicing cucumber","0.16597566","27","False"
"1872","2-3 cups loosely packed spring lettuce mix","spring lettuce mix","spring lettuce mix","0.08974116","8","False"
"1801","1 teaspoon sesame oil","sesame oil","sesame oil","0.054788522","68","False"
"1759","1/4 tablespoon granulated sugar","white sugar","white sugar","0.12882397","51","False"
"7544","1/2 pound andouille sausage, diced","andouille sausage","andouille sausage","0.0742683","2","False"
"7469","2 tablespoons canola oil, divided","canola oil","canola oil","0.10240942","31","False"
"8334","2 tablespoons fresh lemon juice","lemon juice","lemon juice","0.040339716","66","False"
"4789","1 tablespoon dark soy sauce","dark soy sauce","dark soy sauce","0.049504563","8","False"
"7571","1/3 lb Haricot Verts (blanched)","fresh green bean","fresh green bean","0.22883376","11","False"
"2557","Sliced avocado, for serving","hass avocado","hass avocado","0.1496279","64","False"
"6676","1 inch ginger (chopped)","fresh ginger","fresh ginger","0.08691959","124","False"
"3388","1 teaspoon ground cinnamon","ground cinnamon","ground cinnamon","0.030232081","19","False"
"455","salt","table salt","table salt","0.08371994","208","False"
"666","1 Tbsp flaxseed meal","flaxseed meal","flaxseed meal","0.16712719","3","False"
"2208","1/4 cup fine breadcrumbs","bread crumb","bread crumb","0.256777","6","False"
"2762","4-5 ounces fresh spinach, (stems removed and coarsely chopped)","fresh spinach","fresh spinach","0.083209075","50","False"
"2799","Chili Peppers, sliced","bird's eye chili pepper","bird's eye chili pepper","0.21882418","14","False"
"3466","2 tablespoon Cornstarch","cornstarch","cornstarch","0.09852081","46","False"
"4089","1/4 cup seasoned whole wheat or gluten-free breadcrumbs","Italian seasoned bread crumb","Italian seasoned bread crumb","0.18426955","10","True"
"6088","1 small head green cabbage, quartered, cored and shredded","green cabbage","green cabbage","0.11568712","12","False"
"8389","1 medium head of cauliflower, cut into small florets","white cauliflower","white cauliflower","0.13062596","21","False"
"2521","1 (1-inch) knob ginger, peeled, roughly chopped","fresh ginger","fresh ginger","0.10599786","124","False"
"2802","2 tbsp vegetable oil (, divided)","vegetable oil","vegetable oil","0.0812463","80","False"
"6083","1.5 pounds corned beef, cut into large chunks","corned beef brisket","corned beef brisket","0.1132628","2","False"
"6206","1/4 th of an apple, sliced","apple","apple","0.093282886","20","False"
"7148","avocado","hass avocado","hass avocado","0.11027989","64","False"
"4696","6 cloves garlic","garlic","garlic","0.12386376","331","False"
"3542","1 teaspoon honey","honey","honey","0.056376144","60","False"
"7100","¼ cup thinly sliced spring onion, white part only (or use shallot)","green onion","green onion","0.2696819","109","False"
"2647","1 5- ounce can Genova Wild Caught Albacore Tuna (don't drain)","water-packed white tuna","water-packed white tuna","0.24056557","4","False"
"6714","1/4 teaspoon red chili flakes ((optional))","crushed red pepper flake","crushed red pepper flake","0.16948576","57","False"
"4264","olive oil (optional)","olive oil","olive oil","0.031205412","223","False"
"1751","1 tablespoon freshly squeezed lemon juice, or more, to taste","lemon juice","lemon juice","0.086788885","66","False"
"7125","1 teaspoon olive oil","olive oil","olive oil","0.057689015","223","False"
"8143","1 Tbsp Sambal Oelek","chili garlic sauce","chili garlic sauce","0.29416734","16","False"
"3390","1 cup beef broth","beef broth","beef broth","0.06480631","17","False"
"1389","oil","vegetable oil","vegetable oil","0.11389093","80","False"
"8479","3 cups of kale","kale","kale","0.065054685","15","False"
"4640","6 chicken thighs (, bone in skin on)","bone-in chicken thigh with skin","bone-in chicken thigh with skin","0.1424171","8","False"
"4369","2 tbsp fresh shaved parmesan cheese","grated parmesan cheese","grated parmesan cheese","0.06727984","57","True"
"999","2 Tbsp unseasoned rice vinegar","rice vinegar","rice vinegar","0.12580463","44","False"
"6358","1 tbsp panko crumbs","panko bread crumb","panko bread crumb","0.13844734","23","False"
"4037","1 (1-pound) pork tenderloin, trimmed","pork tenderloin","pork tenderloin","0.0659396","19","False"
"3897","1/8 tsp salt","table salt","table salt","0.107651755","208","False"
"8696","juice of 1 lime","lime juice","lime juice","0.10905456","71","False"
"6296","8 cups peeled and diced sweet potato (about 2 pounds)","sweet potato","sweet potato","0.095715076","22","False"
"6560","12 oz uncooked, 6 cups cooked whole wheat or high fiber penne","whole-wheat penne","whole-wheat penne","0.19650736","2","False"
"1158","6 tablespoons all-purpose flour","all-purpose white flour","all-purpose white flour","0.11091156","36","False"
"457","2 ripe avocados","hass avocado","hass avocado","0.1306325","64","False"
"4128","1 tbsp extra-virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.037820585","50","False"
"2590","2 tablespoons reduced-fat mayonnaise","light mayonnaise","light mayonnaise","0.11684853","5","False"
"4257","2 cups cooked wild rice","cooked brown rice","cooked brown rice","0.14684997","6","True"
"3161","2 pork tenderloin ((pork fillet), 500g/1lb each (Note 1))","pork tenderloin","pork tenderloin","0.21290857","19","False"
"7771","1/2 teaspoon ground cumin","ground cumin","ground cumin","0.028898306","72","False"
"1891","6 tbsp whole wheat Italian seasoned breadcrumbs","Italian seasoned bread crumb","Italian seasoned bread crumb","0.18496835","10","True"
"8397","1 tsp. (or more) kosher salt","kosher salt","kosher salt","0.09830955","113","False"
"6812","¼ cup plus 2 tablespoons old-fashioned oats","rolled oat","rolled oat","0.08696869","10","True"
"423","½ teaspoon ground pepper","ground black pepper","ground black pepper","0.11110745","200","False"
"8672","6 tablespoons extra-virgin olive oil, divided","extra-virgin olive oil","extra-virgin olive oil","0.056433324","50","False"
"8936","2 tablespoons olive oil","olive oil","olive oil","0.05060727","223","False"
"2269","1 tablespoon canola oil","canola oil","canola oil","0.064456925","31","False"
"3930","1 lb / 500g potatoes ((Note 2), peeled and cut into 1 1/2 cm / 3/5"" cubes (2 large or 4 small))","russet potato","russet potato","0.18656766","21","False"
"8099","5 garlic cloves","garlic","garlic","0.13101906","331","False"
"2161","¼ cup chopped cilantro or parsley leaves","cilantro","cilantro","0.15603793","117","False"
"6439","One 6-ounce can tomato paste","tomato paste","tomato paste","0.14732584","26","False"
"4970","1/4 cup green curry paste","green curry paste","green curry paste","0.033544034","3","False"
"1949","2 cloves garlic (minced)","garlic","garlic","0.11133284","331","False"
"1748","1/4 cup dried cranberries","dried cranberry","dried cranberry","0.15222809","8","False"
"3111","1 tsp ground black pepper","ground black pepper","ground black pepper","0.03202846","200","False"
"7009","1 cup fish or chicken stock","chicken broth","chicken broth","0.2996697","56","True"
"4161","1/2 pound whole-wheat farfalle","whole-wheat farfalle pasta","whole-wheat farfalle pasta","0.17912968","1","False"
"826","4 to 6 large boneless, skinless chicken cutlets (buy the cutlets thinly sliced, or buy regular boneless breasts and slice them in half horizontally to make thin pieces)","skinless chicken breast","skinless chicken breast","0.26331675","53","False"
"2147","10 ounces wild Gulf shrimp","shrimp","shrimp","0.19982249","38","False"
"2614","2 cups shredded part skim mozzarella (8 oz) (I recommend: Polly-O)","shredded low-moisture part-skim mozzarella cheese","shredded low-moisture part-skim mozzarella cheese","0.20200144","15","False"
"8619","1 tablespoon drained capers, chopped","caper","caper","0.1549516","8","False"
"339","1/2 cup water","tap water","tap water","0.119911164","92","False"
"1099","3 Tbsps Cashews","dry-roasted cashew","dry-roasted cashew","0.21597895","6","False"
"1010","2 cloves garlic, thinly sliced","garlic","garlic","0.1039978","331","False"
"6389","¼ cup chopped parsley (optional)","fresh parsley","fresh parsley","0.12298256","85","False"
"1407","Hot Sauce","hot sauce","hot sauce","0.12165576","18","False"
"6515","1 ½ teaspoons pepper","ground black pepper","ground black pepper","0.13442053","200","False"
"8978","1 teaspoon lime juice","lime juice","lime juice","0.033559285","71","False"
"1623","2 teaspoons cumin","ground cumin","ground cumin","0.09776181","72","False"
"792","4 (1/2-ounce) pieces crusty multigrain bread, toasted","sandwich bread","sandwich bread","0.14108862","31","True"
"2133","3/4 cup golden raisins","raisin","raisin","0.14663768","2","True"
"2769","1 teaspoon dried basil","ground dried basil","ground dried basil","0.11278189","9","False"
"130","2 cups dry red lentils ($3.46*)","red lentil","red lentil","0.15468651","3","False"
"7869","2 tablespoons honey","honey","honey","0.049904738","60","False"
"5218","1/4 teaspoon freshly cracked black pepper","ground black pepper","ground black pepper","0.09845379","200","False"
"3453","½ fl. oz. Honey","honey","honey","0.07857734","60","False"
"3944","2 tablespoons chopped fresh chives, green onions, or shallots","fresh chive","fresh chive","0.13165376","19","False"
"4332","2 large eggs","egg","egg","0.103130154","93","False"
"1728","28 ounces chicken broth","chicken broth","chicken broth","0.05424594","56","False"
"7268","1/4 cup orange juice","orange juice","orange juice","0.06559457","13","False"
"7344","1/4 cup onion (minced)","yellow onion","yellow onion","0.11654596","164","False"
"6872","1/4 cup chopped cilantro, plus more for garnish","cilantro","cilantro","0.15365905","117","False"
"654","2 pieces sliced jalapeno chili peppers","fresh jalapeno pepper","fresh jalapeno pepper","0.17948593","38","False"
"4543","1 tablespoon extra-virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.03865866","50","False"
"3368","1/2 cup alfalfa sprouts","alfalfa","alfalfa","0.140325","2","False"
"6833","Freshly ground black pepper","ground black pepper","ground black pepper","0.04590432","200","False"
"3635","4 cups low-sodium chicken broth","low-sodium chicken broth","low-sodium chicken broth","0.018440973","26","False"
"496","1 cup kalamata olives, pitted","olives","olives","0.12478992","14","False"
"3708","2 stalks celery (diced)","celery","celery","0.1082084","44","False"
"3661","1 pound boneless, skinless chicken breasts, cut into 1-inch pieces","skinless chicken breast","skinless chicken breast","0.15688501","53","False"
"7206","1 medium white onion, diced","white onion","white onion","0.0907405","18","False"
"1220","3 large carrots, peeled and cut in rounds","carrot","carrot","0.14926302","61","False"
"6674","1 teaspoon cumin seeds","cumin seed","cumin seed","0.09203945","10","False"
"8411","1 batch Red Enchilada Sauce ((or 2 1/2 cups store-bought red enchilada sauce))","red enchilada sauce","red enchilada sauce","0.14899457","4","False"
"5041","2 cups water","tap water","tap water","0.079441145","92","False"
"4593","½ cup fresh orange juice","orange juice","orange juice","0.040172435","13","False"
"7394","2 tbsp cornstarch","cornstarch","cornstarch","0.047304124","46","False"
"2858","3-4 cups chicken broth*","chicken broth","chicken broth","0.06760155","56","False"
"564","4 oz. grape tomatoes*","cherry tomato","cherry tomato","0.1620624","27","False"
"5535","3 tablespoons almond flour","almond flour","almond flour","0.06059697","4","False"
"7442","4 cloves garlic, crushed","garlic","garlic","0.10835644","331","False"
"6202","3 tablespoons oil or butter","vegetable oil","vegetable oil","0.112027496","80","False"
"4974","1 teaspoon kosher salt","kosher salt","kosher salt","0.051527433","113","False"
"8652","2 10 oz cans diced tomatoes w/chilies","diced tomato with green chilies","diced tomato with green chilies","0.11005187","3","False"
"1248","2 Tbsp. red wine vinegar or apple cider vinegar","red wine vinegar","red wine vinegar","0.08660497","17","False"
"8832","kosher salt or adobo seasoning salt","kosher salt","kosher salt","0.07870538","113","False"
"2635","1 small yellow or white onion (chopped)","yellow onion","yellow onion","0.10342102","164","False"
"7052","3/4 Tbsp chia seeds","chia seed","chia seed","0.13470039","7","False"
"6121","1 Red Onion","red onion","red onion","0.08280457","67","False"
"6761","1/4 cup chopped walnuts","dry-roasted walnut","dry-roasted walnut","0.14632627","8","True"
"8438","1/4 fresh basil, chiffonade","fresh basil","fresh basil","0.092762284","39","False"
"7515","1 medium sweet potato (peeled and cut into 1/2 inch cubes (about 8 ounces))","sweet potato","sweet potato","0.101827756","22","False"
"16","1/3 cup chopped red onion","red onion","red onion","0.050274804","67","False"
"7710","1 yellow onion","yellow onion","yellow onion","0.029863406","164","False"
"944","1/2 pound flank or sirloin steak","top sirloin steak","top sirloin steak","0.0935874","6","False"
"1819","4 slices bread (Josh used sourdough)","sandwich bread","sandwich bread","0.119282246","31","False"
"1456","2 ripe tomatoes, sliced ((optional // organic when possible))","tomato","tomato","0.12780415","57","False"
"6128","2 tsp. Sriracha","sriracha","sriracha","0.12923276","28","False"
"2562","Juice of 1 lime","lime juice","lime juice","0.13196611","71","False"
"1538","refrigerated Dough for 1, 9-inch pie crust","pie crust","pie crust","0.09031296","2","True"
"858","1/2 tsp. ground cinnamon","ground cinnamon","ground cinnamon","0.03678528","19","False"
"1664","2 pieces gluten free bread (toasted)","sandwich bread","sandwich bread","0.17096098","31","True"
"435","1 cup seeded and julienned cucumber","slicing cucumber","slicing cucumber","0.12584113","27","False"
"4287","1/2 cup uncooked white rice","white rice","white rice","0.057912342","25","False"
"8361","1 tablespoon Worcestershire sauce","worcestershire sauce","worcestershire sauce","0.05893345","24","False"
"7985","1 extra large onion – diced","yellow onion","yellow onion","0.11500638","164","False"
"4196","1/3 cup chopped green onions","green onion","green onion","0.100997895","109","False"
"2488","2 large sweet potatoes","sweet potato","sweet potato","0.059743617","22","False"
"7612","5 tablespoons light brown sugar","light brown sugar","light brown sugar","0.03441098","32","False"
"4795","1 red pepper, (thinly sliced)","red bell pepper","red bell pepper","0.097910255","60","False"
